                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                0.77138,                 1.9155,                 1.1549,                 0.6186,                 0.7625,                 0.7415,                0.39874,                 1.2645,                 6.1675,                  1.095,             9.9643e-05,             9.9643e-05,             9.9643e-05
                    120,                0.76353,                 1.9184,                 1.1527,                0.60029,                0.80312,                0.75597,                0.38009,                 1.3141,                 6.2913,                 1.1159,              9.625e-05,              9.625e-05,              9.625e-05
                    121,                0.74738,                 1.8459,                   1.14,                0.53937,                 0.7625,                0.71669,                0.40468,                 1.3087,                 6.1771,                 1.1169,             9.2857e-05,             9.2857e-05,             9.2857e-05
                    122,                0.74957,                 1.8593,                 1.1392,                0.55853,                 0.7625,                0.73099,                0.41768,                 1.2758,                 6.0121,                 1.0592,             8.9464e-05,             8.9464e-05,             8.9464e-05
                    123,                 0.7694,                 1.9009,                 1.1557,                0.66065,                0.72161,                 0.7553,                0.39462,                  1.345,                 6.3684,                  1.123,             8.6071e-05,             8.6071e-05,             8.6071e-05
                    124,                0.73356,                 1.8231,                 1.1206,                0.56178,                0.76769,                0.69333,                0.38162,                 1.2952,                 5.9272,                 1.0793,             8.2679e-05,             8.2679e-05,             8.2679e-05
                    125,                0.72355,                 1.8082,                 1.1081,                0.64991,                0.75054,                0.75699,                0.37272,                 1.2749,                 6.5774,                 1.1119,             7.9286e-05,             7.9286e-05,             7.9286e-05
                    126,                0.74434,                 1.8336,                 1.1122,                0.62963,                0.86562,                0.72315,                0.38895,                 1.2838,                 6.5136,                  1.103,             7.5893e-05,             7.5893e-05,             7.5893e-05
                    127,                0.71764,                 1.8273,                 1.1213,                0.60858,                0.83973,                0.78974,                 0.3805,                 1.2873,                 6.1892,                 1.0663,               7.25e-05,               7.25e-05,               7.25e-05
                    128,                0.74211,                 1.8431,                 1.1312,                 0.6169,                0.80506,                0.76585,                0.38879,                 1.2688,                 5.8887,                 1.0847,             6.9107e-05,             6.9107e-05,             6.9107e-05
                    129,                0.72672,                 1.8322,                 1.1231,                0.64259,                0.80312,                0.79654,                 0.4329,                 1.2872,                 5.6396,                 1.0883,             6.5714e-05,             6.5714e-05,             6.5714e-05
                    130,                0.71083,                 1.9324,                 1.1228,                 0.6325,                 0.6625,                0.76532,                0.34537,                  1.504,                  5.915,                 1.2831,             6.2321e-05,             6.2321e-05,             6.2321e-05
                    131,                0.71605,                 1.9345,                 1.1408,                0.66764,                0.71609,                0.83924,                0.40607,                 1.4485,                 5.5975,                 1.1829,             5.8929e-05,             5.8929e-05,             5.8929e-05
                    132,                0.68255,                 1.8328,                   1.09,                0.67573,                0.70667,                0.84037,                0.39501,                 1.4369,                 5.7723,                 1.2061,             5.5536e-05,             5.5536e-05,             5.5536e-05
                    133,                0.66334,                 1.8357,                 1.0993,                0.65539,                0.67188,                0.81376,                0.42339,                  1.452,                 5.6057,                 1.1623,             5.2143e-05,             5.2143e-05,             5.2143e-05
                    134,                 0.6524,                 1.8152,                 1.1021,                0.66117,                0.68437,                0.72716,                0.40499,                 1.3578,                 5.5989,                 1.1774,              4.875e-05,              4.875e-05,              4.875e-05
                    135,                0.63175,                 1.7486,                 1.0534,                0.60026,                0.70109,                0.74122,                0.41377,                  1.406,                 5.4047,                 1.1259,             4.5357e-05,             4.5357e-05,             4.5357e-05
                    136,                0.63839,                 1.7704,                 1.0805,                0.60273,                0.63031,                 0.7073,                0.39121,                 1.3686,                 5.7567,                 1.1441,             4.1964e-05,             4.1964e-05,             4.1964e-05
                    137,                0.63521,                 1.7869,                 1.0636,                0.63806,                0.62192,                0.74886,                0.38367,                 1.3883,                 5.9283,                 1.1799,             3.8571e-05,             3.8571e-05,             3.8571e-05
                    138,                0.63939,                 1.7667,                 1.0683,                0.67863,                0.65165,                0.78218,                0.40093,                 1.3846,                 5.8246,                 1.1522,             3.5179e-05,             3.5179e-05,             3.5179e-05
                    139,                0.63504,                  1.778,                 1.0817,                0.62211,                 0.6527,                0.76796,                0.36924,                 1.4465,                 5.7909,                 1.1766,             3.1786e-05,             3.1786e-05,             3.1786e-05
