                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                0.93941,                 2.1379,                 1.2555,                0.67657,                0.64687,                0.77416,                0.41376,                 1.3218,                 5.8753,                 1.1138,             0.00030333,             0.00030333,             0.00030333
                     91,                0.90741,                 2.0799,                 1.2277,                0.65615,                0.61518,                0.75622,                0.41212,                 1.2881,                 5.7756,                 1.0807,             0.00029965,             0.00029965,             0.00029965
                     92,                0.87451,                 2.0623,                 1.2262,                0.56914,                0.65507,                0.72993,                0.41237,                 1.3306,                 5.9962,                 1.1823,             0.00029596,             0.00029596,             0.00029596
                     93,                0.88295,                 2.0343,                 1.2361,                0.68835,                0.47987,                0.62595,                0.33789,                 1.4953,                 6.5051,                 1.3152,             0.00029227,             0.00029227,             0.00029227
                     94,                0.88062,                 2.0497,                 1.2184,                0.44269,                0.47619,                0.62998,                0.37578,                 1.4241,                 5.7289,                 1.1707,             0.00028856,             0.00028856,             0.00028856
                     95,                0.88554,                 2.0624,                 1.2547,                0.55659,                0.63125,                0.60287,                0.27212,                 1.5045,                 6.0245,                 1.1492,             0.00028485,             0.00028485,             0.00028485
                     96,                0.89174,                 2.0309,                 1.2512,                0.56332,                0.76023,                0.71379,                0.37221,                 1.4489,                 5.7002,                 1.1449,             0.00028113,             0.00028113,             0.00028113
                     97,                 0.8776,                 2.0565,                 1.2149,                0.61754,                0.80227,                0.71539,                0.38434,                 1.3841,                 5.6034,                   1.12,             0.00027741,             0.00027741,             0.00027741
                     98,                0.91369,                 2.0845,                 1.2546,                0.70613,                  0.725,                0.77872,                 0.3983,                 1.4135,                 5.9408,                 1.1482,             0.00027369,             0.00027369,             0.00027369
                     99,                0.88287,                 2.0572,                 1.2288,                0.66214,                0.67535,                0.81305,                0.42024,                  1.335,                 5.9021,                 1.1321,             0.00026996,             0.00026996,             0.00026996
                    100,                0.90161,                 2.0724,                 1.2448,                0.61134,                 0.7937,                0.67826,                0.38981,                 1.3915,                 6.0404,                 1.1924,             0.00026623,             0.00026623,             0.00026623
